id,externalId,name,breed,age,sex,ageCategory,location,county,region,charity,imageUrl,link,scrapedDate,lastSeen,description
"cmfr8jeqg001mpk6usdfi98xj","3b11629c","Arlo","Cane Corso","1 year","Male","1 - 3 years","Newquay","Cornwall","South West","St Francis Dogs Home","https://stfrancisnewquay.org.uk/wp-content/uploads/2025/07/x2222-495x1024.jpg.pagespeed.ic.yVneHU8IZc.webp","https://stfrancisnewquay.org.uk/dog/arlo/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:58.477Z","Foster or Foster-to-Adopt Opportunity: Meet Arlo

Arlo is a stunning 1-year-old blue Cane Corso — a true gentle giant looking for a caring foster or foster -to-adopt home.

He is:

Vaccinated, flea and worm treated

Will need to be neutered when old enough

A friendly, lively, and affectionate boy

Intelligent and quick to learn with the right training

Settles well and can be calm when at home

Comfortable being left alone for up to 4 hours

Loving his walks and cuddles with his people

Arlo has previously lived with another dog but may prefer to be the only pet. He has not lived with children and is not suitable for homes with cats. We are seeking an experienced, child-free home familiar with large breeds.

He does bark in the garden, which is typical of the breed, and is currently not keen on car travel, so will require some patient support.

Arlo is a beautiful gentle giant who deserves a patient, loving home to guide him and give him the life he deserves.

If you are interested in fostering or foster to adopting Arlo, please contact: mail@stfrancisnewquay.org.uk

Help us find Arlo the forever home he’s waiting for."
"cmfr8jddz001lpk6u0ksz9grb","1af53315","Archie","Chihuahua","Unknown","Unknown","Unknown","Truro","Cornwall","South West","National Animal Welfare Trust","https://nawtavailableanimalsapi.mycharms.uk/api/public/AnimalImage?id=285&w=450&h=400","https://www.nawt.org.uk/rehoming/animal/10964/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:48.991Z","Hi everyone, my name's Archie and I may be little in size but have a big personality to make up for it.
I am going to need quite a special home that's nice and quiet with an experienced owner who will give me lots of time, patience, reassurance and understanding as I am a very worried and scared little boy.
Once I know and trust you the real Archie comes out to play - I just love my special mini sized balls and tug toys, we could have so much fun! I am actually very clever and know lots of commands, love enrichment activities and am keen to learn new things. I can also be very sweet and will let you know when you are in my circle of friends as I will approach you for a fuss and even hop on your lap.
I settle very well and would be fine to leave for a period of time, you will most probably find me asleep under my blanket upon your return as I love getting all snuggly and warm. I am not a fan of the rain, mud, getting dirty or being woken up from my snoozing!
I wouldn't be able to live with cats or dogs I'm afraid, but if you have an adult only home and would be willing to handle me carefully and build up my confidence I would love to meet you and show you the real Archie x"
"cmfr8jbw1001kpk6uio6nm73c","aa522c7","Archie","Border Terrier","8 years","Male","7 - 9 years","Stokenchurch","Buckinghamshire","South East","Stokenchurch Dog Rescue","https://stokenchurchdogrescue.org.uk/slir/w500-h394-c500.394/webroot/uploads/dogs/2025/Archie%20503%20A.jpg","https://stokenchurchdogrescue.org.uk/dogs/archie-503","2025-07-20T23:00:00.000Z","2025-09-19T19:39:47.330Z","CLICK HERE FOR OUR PRE-ADOPTION QUESTIONNAIRE

Whilst Archie has been returned to us twice, neither occasion was his fault but simply a result of various difficulties faced by the previous owners. Archie came to us initially as part of a pair, but we’ve made the decision to split the duo given the medical issues faced by Archie’s half-brother Dave, and subsequent challenges for Dave’s new owner.  Archie has an absolutely delightful personality and offers up the friendliest grin. After a fairly unsettled few years are you able to give him his forever home?

Owner experience – Archie is a friendly and happy boy. He can be a little vocal on occasion, but is easy enough to manage and as such would be suitable for a first-time owner.  

Personality with people – He can initially be a little slow to warm to new people and may drop any offered treats, but within 5 minutes he’ll be happily accepting them. He has the most lovely smile and, whilst excitable, will still quite calmly say hi and enjoy the attention - chest rubs seem to be particularly appreciated! Once he’s tired he tends to settle alongside you quite happily.

Personality with dogs – On lead and behind a kennel door he has vocalised upon seeing / hearing other dogs. Having said that, he did previously live with his half-brother and feedback from previous owners has indicated he also got on well with other dogs. Following a couple of dog mixes at the rescue, we saw him present a very neutral offering and after one or two sniffs he proceeded to essentially ignore the other dogs whilst they shared the spaced. When the dogs did show interest and offer a rather intrusive nose, he went quite stiff, but with no follow up reaction.

Training & Exercise – Archie’s recall is actually quite strong and his previous owners did suggest he has a number of other tricks and commands in his repertoire. Whilst at the Rescue he has been quite excitable given the particular environmental stresses and we haven’t seen too much beyond an effective recall and an occasional sit / down. However, the opportunity to train Archie presents a great bonding opportunity with his new owner and a chance to keep his mind stimulated. His previous owner did flag that Archie has something of a prey drive and is known to chase cats, horses and squirrels so best to keep him on lead when out on walks. He also has a penchant for soft toys, chasing them down and carrying them around, unlike most terriers the feedback from a previous owner suggested that he doesn’t actually destroy them! He can vocalise when excited during play.

Type of home required – Ideally a home with a secure enclosed garden to offer a comfortable space for him to explore and enjoy.

 

The adoption fee for Archie is £250.00

 

                                                                                  50 MILE RE-HOMING RADIUS APPLIES

                             STOKENCHURCH DOG RESCUE RESERVES THE RIGHT TO REFUSE TO RE-HOME A DOG WITHOUT GIVING DUE REASON"
"cmfr8jay0001jpk6u9g4st0gy","28f7ced6","Aquarius","Crossbreed","0 years","Female","1 - 3 years","Braintree","Essex","East of England","","https://static.wixstatic.com/media/e40ee4_3035d7b0ee4a40b693796059754ab3d8~mv2.jpg/v1/fill/w_230,h_250,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/e40ee4_3035d7b0ee4a40b693796059754ab3d8~mv2.jpg","https://www.aadogrescue.org.uk/female-dogs-for-adoption","2025-07-20T23:00:00.000Z","2025-09-19T19:39:46.290Z","Introducing Aquarius, a delightful female puppy from our “soft drinks” litter.
Background:
Aquarius is one of seven puppies found abandoned in the countryside during extreme heat. Fortunately, they are now safe in our kennels and thriving.
Key Details:
• Sex: Female
• Date of Birth: 24 December 2023
• Breed: Mixed breed
• Estimated Adult Size: Medium
About Aquarius:
Aquarius is a happy and healthy puppy who, along with her siblings, has shown remarkable resilience. She is sociable and adaptable, making her a wonderful candidate for a family pet.
Ideal Home:
• Other Pets: Aquarius can comfortably live with or without other dogs and cats.
• Family Environment: She is expected to integrate well into families, including those with children.
Health and Care:
• Vaccinations: Aquarius will be fully vaccinated prior to adoption.
• Microchipped: Yes
• Flea and Worming Treatment: Up to date
Adoption Enquiries:
If you’re interested in providing a loving home for Aquarius, please reach out by email to: homing@aadogrescue.org.uk"
"cmfr8j6a5001hpk6ui4hf5euz","5ed83b8","Apple","Unknown","4 months","Female","Puppy","Leighton Buzzard","Bedfordshire","East of England","Rocky Road Rescue","https://static.wixstatic.com/media/dcfba8_aca9c27dd02a458fb72fd34706176c67~mv2.jpeg/v1/fill/w_403,h_411,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_2698.jpeg","https://www.rockyroadrescue.co.uk/adopt","2025-07-20T23:00:00.000Z","2025-09-19T19:39:40.048Z",""
"cmfr8j4md001gpk6uqa52yj80","3b6f50b2","Anika","Greyhound","3 years","Female","1 - 3 years","Carlisle","Cumbria","North West","Oak Tree Animals Charity","https://www.oaktreeanimals.org.uk/uploads/_SmartImage/img-4b9d4ca16ffd48dc6bf23d610a794005","https://www.oaktreeanimals.org.uk/homing/adopting-an-animal/dogs/anika.html","2025-07-20T23:00:00.000Z","2025-09-19T19:39:37.995Z","Details
Status - Updated
Breed - Greyhound
Sex - Female
Age - 3 years (approx)
Vaccinated - Yes
More about Me

  Older Children Friendly
  Can Live with Another Dog


Homing Criteria
Secure garden
Potential to live with another dog 
Older children (15+)
Rural/semi-rural location 
Description

Anika is a beautiful and slight 3 and a half years old ex-racing Greyhound. She came in with Irish though can be re-homed separately.

Don’t let her racing background put you off! Greyhounds make amazing family dogs and have so much love to give. They only need a moderate amount of exercise and quickly tire out after a burst of the zoomies round our paddock.

Anika has a sweet personality but lacks in confidence so this would need building up. She is a bit wary of traffic and noise so we are looking for a semi-rural or rural location. 

She could potentially live with another dog and this would depend on successful introductions on-site. Anika could potentially live with mature children (15+) who understand to give her space.

She walks lovely on the lead and travels well."
"cmfr8j3ty001fpk6ukxy8gfv2","2d6a24d5","Angus","Pug","1 year","Male","1 - 3 years","Battersea","Wandsworth","London","Battersea Dogs Home","https://www.battersea.org.uk/sites/default/files/animal_images/068Nz00000TRvRXIA1.webp","https://www.battersea.org.uk/dogs/dog-rehoming-gallery/angus-7981136","2025-07-20T23:00:00.000Z","2025-09-19T19:39:36.669Z","Angus is a lively and exuberant Pug cross who is based at Battersea Old Windsor.

When Angus is around, you can’t help but smile. He is full of fun and mischief and finds it hard to stay still – there’s always something exciting to be doing or exploring. He will need some support for a few behaviours he has shown, but he is very bright and picks up training quickly.

Angus is currently spending some time in a temporary foster home and has settled in well. He travels well in the car, sleeps downstairs overnight and loves affection from his foster carer. He has also become best friends with a teddy bear.

Angus loves playing with his toys, especially tennis balls and soft squeaky ones. Sometimes he can find toys and food too exciting and has displayed some resource guarding behaviour around these, so his owners will need to manage this.

Angus has found being in busy households overwhelming, which can lead to him getting over excitable and finding it hard to relax. He needs a consistent, calm home. We know that Angus isn’t comfortable around younger children, so he cannot live with young children and wouldn't cope with regular visiting ones either.

He is looking to be the only dog in his new home as he has shown some intolerance towards some other dogs and prefers his own space. He can interact with calmer, independent dogs but new owners should not force him to interact with dogs if he chooses not to.

Angus is a quirky boy with a fun personality who loves interacting with people. He also does a great smile! Angus is work in progress but will be a rewarding project."
"cmfr8j2bv001epk6uxraj5w2v","10fa2d3d","Angelica","French Bulldog","2 years","Female","1 - 3 years","Ammanford","Carmarthenshire","Wales","Many Tears Animal Rescue","https://www.manytearsrescue.org/media/animal_images/3_fZS0O7t.jpg.640x640_q80_crop_progressive_upscale.jpg","https://www.manytearsrescue.org/adopt/dogs/2797/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:34.718Z","02-07-25 Angelica is a truly special lady who has come to us from a breeder. She’s as sweet-natured as they come, with a gentle spirit that shines like a little beam of sunshine in any room. Angelica absolutely adores a soft, gentle fuss and a slow, peaceful mooch around the yard. She dreams of a home with a lovely garden where she can take her time, stroll in the sun, and simply soak up the warmth.

Angelia will be looking for a home with a very secure garden and tall, non climbable fences as she is a mischievous little lady who has taught herself to climb, so it's vital that she can be kept safe in her new garden.

While Angelica isn’t the most energetic of girls, she treasures her cuddles and loves nothing more than being right by her person’s side, sharing quiet moments together. She’s the kind of companion who will quietly make your day brighter just by being there.

Angelica can live with dog-savvy children who understand that she might need a little time to settle into her new surroundings. She may also do best as an only dog in the right home, especially with adopters who are around most of the time to give her the love and attention she deserves. Alternatively, she could share her home with kind resident dogs or dogs who don’t mind sharing the spotlight.

Though Angelica has not lived in a home before and will need to learn some basics like house training, she is already walking nicely on a lead, a fantastic start for her new life. With patience, love, and gentle guidance, Angelica will blossom into the most loyal and loving companion.

If you’re looking for a calm, affectionate friend who will fill your home with warmth and love, Angelica could be the perfect match. She’s ready to find her forever family and share a lifetime of gentle cuddles and sunny days."
"cmfr8j001001cpk6ueiwismix","3e51f162","Angel","Crossbreed","1 year","Female","1 - 3 years","Deeside","Flintshire","Wales","North Clwyd Animal Rescue","https://ncar.org.uk/wp-content/uploads/2025/01/IMG_9151-e1738323900609.jpeg","https://ncar.org.uk/animals/angel/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:31.852Z","Age: 1 Year 3 Months

Sex: Female

Breed: SBT Cross Malinois

Angel's Notes:

Angel is a sweet girl who was understandably very nervous when she first came to us after being handed in as a stray, unfortunately nobody has come forward to claim her so she is now looking for her forever home.

We did manage to get some more info about her from a member of the public which has given us an insight into her background, unfortunately, her past is a sad one. She did recently find a home but was sadly returned a couple of days later due to the owner struggling to manage her when she got overexcited and started heavily mouthing. This beautiful girl requires plenty of patience and understanding after all she has been through.

She is an extremely loving girl once she gets to know you and loves to give you lots of cuddles! Due to mistreatment when she was younger she can be unsure of new people initially, especially of men but but can be won around quite easily once she knows that you are not going to hurt her. She has sadly had quite a hard life up to now with no stability, and would really benefit from a home with people who will be dedicated to her and her socialisation.

Angel absolutely loves running around playing with toys, especially tennis balls! She is an energetic girl and will require plenty of physical exercise and mental stimulation in order to meet her needs. She would be the perfect running partner/adventure buddy for someone!

We have been introducing her to other dogs and she seems to get on with them really well out and about, she can potentially live with another dog as long as introductions went well here at the rescue. Due to her being a timid girl, she is looking for a home with sensible older teenagers.

We really hope that the right home comes along for her soon as she is struggling with kennel life.

COMPLETE THE FORM FOR ANGEL"
"cmfr8iycx001bpk6usv2zpr6g","11e314ac","Angel","Labrador","11 years","Female","Senior","Fleetwood","Lancashire","North West","Homeless Hounds","https://homelesshounds.org.uk/wp-content/uploads/2025/07/unknown-7.jpg","https://homelesshounds.org.uk/angel/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:29.632Z","Angel is an adorable 11 year old black lab, who has come into Homeless Hounds through no fault of her own. Angel is what we’d call an all rounder. She is easy going, very friendly and is loved by everyone she meets. She enjoys going for walks, is good on the lead and has great recall too. She gets excited for a trip out, especially a ride in the car.

Most of all Angel likes lots of cuddles and treats, her weight will need to be maintained to allow her to continue to enjoy an active healthy life. This bubbly, loving, sweet girl, could fit in anywhere, but would prefer a home without many stairs to navigate. She loves the company of her humans and is great with other dogs. She has been fine with children growing up and has shown no interest cats whilst on her walks.

To adopt Angel, please complete an Adoption Application form and we will be in touch.
Please note that Homeless Hounds welcomes applications from Lancashire but unfortunately we are unable to consider applications from further afield. Homeless Hounds cannot rehome dogs to families with children under 5 years old.
Thank you"
"cmfr8iwx3001apk6umjhnv9gm","3dd98c89","Angel","Greyhound","2 years","Female","1 - 3 years","Cullompton","Devon","South West","Forever Hounds Trust","https://foreverhoundstrust.org/wp-content/uploads/2025/04/01ddfd05-43d1-403b-9a28-7efdd90e6e2c-1-280x280.jpg","https://foreverhoundstrust.org/dog/angel/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:27.756Z","Reasons why we love this dog…

She is very loving

She is very fun

She is a gorgeous girl

Doggie Details

Current status:



Homed

I am a:



Greyhound

I am:



Female

My date of birth is:



13/09/2021

My weight is:



25kg

I would like:



Active adopters who can introduce me to home life

I would not like:



To be left long periods

My favourite thing is:



Lots of fuss please

My personality:



Bouncy and loving

Child Friendly:



Can live with children 14+

Dog Friendly:



Could live with another sighthound, or on my own

Cat Friendly:



Not cat trainable

Location:



Devon

If you adopt Angel (or any of our dogs), you will be entitled to receive FREE behavioural support from our qualified team of behaviourists for any issues you might need help with during their lifetime. Further information will be given when homing Angel . Please note, this support is only available for dogs adopted from Forever Hounds Trust.

About Angel

Angel is a beautiful 3-year-old greyhound looking for her forever home. Full of energy and enthusiasm, Angel approaches everything with a zest for life! She adores people and is very affectionate, though she can sometimes get a bit overexcited and may jump and bounce to greet you. Very sociable with other dogs, Angel could happily share her home with another hound, given proper introductions. She travels well, enjoys her walks, and would love a home where she has plenty of human company throughout the day.

Homing Needs

Could live with another dog pending introductions
Needs an active home
Someone home most of the time (gradual build-up to short periods alone)"
"cmfr8ivlk0019pk6ucihy3mpx","685abe39","Angel","Crossbreed","28 years","Female","Senior","Bourne","Lincolnshire","East Midlands","Three Counties Dog Rescue","https://threecountiesdogrescue.org/wp-content/uploads/2020/10/Angel-300x212.png","https://threecountiesdogrescue.org/project/angel/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:26.015Z","Angel is a stunning girl who has been in a few different homes in her short life due to no fault of her own. She was a little shy when she first came into us but is now coming out of herself and showing her wonderful character. DOB 28/07/2018.
 
Angel loves to play with toys – both soft toys and balls and loves nothing more than a good run around in the exercise area. Angel does enjoy a groom and is very patient when being groomed and even bathed. She also travels very well in the car.
 
Angel can still be a little shy with new people and will come for fuss in her own time when she feels she can trust you. She has also not had much socialisation with other dogs so can be unsure when out and about on the lead.
 
We are looking for a family with experience of the husky breed and who would be able to give Angel the patience to get to know them in her own time.
 
NB. Angel came to us suffering from painful bladder crystals.  She has had extensive courses of treatment by our Vet and is much better now.  However this is an ongoing condition and for that reason Angel is looking for a long term foster home. To find out more about fostering please see the info on the website or phone to discuss.
 
If you are interested in Angel, please phone Gyll Mauchline (Between 9:00 and 17:00) on: 01778 424953 or 07708 589792. If you cannot get through, please leave a message and we will get back to you as soon as possible or Email Gyll
 
Re homing within a 50 mile drive of Bourne Lincolnshire. Please check the mileage before calling to avoid disappointment. High fencing required. Viewing by appointment only in between 10-3pm"
"cmfr8iu480018pk6uqjly7o1i","3a4f7bd","Andy","Chihuahua","11 months","Unknown","Puppy","Hawkshead","Cumbria","North West","Animal Rescue Cumbria","https://www.animalrescuecumbria.co.uk/wp-content/uploads/2025/07/Andy.jpg","https://www.animalrescuecumbria.co.uk/andy/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:24.303Z","It’s hard to not fall in love with this scruffy little face – Andy is a sweet Chihuahua cross looking for an understanding family to help him see new places and feel confident learning the ropes.

Andy would need a confident resident dog in the home to shadow and learn from.

He could live with children but does need a quiet home.

Andy has not been tested with cats.

If you think you could offer Andy the loving forever home that he deserves, please click the “Make an adoption enquiry” button to submit our adoption application form.
When completing your form, the more information you put about yourself and your experience the better. We do require the details of the veterinary practice where your pets have been registered, please add this to your application. 
If you rent your home, you must already have written permission from your landlord to allow pets, please email a copy of this to us once you have submitted your application form, otherwise unfortunately we will be unable to progress with your application.
enquiries@animalrescuecumbria.co.uk
Should you wish to provide any additional information, please feel free to email us."
"cmfr8islz0017pk6u47pvhst6","3c97ce3","Amber","Crossbreed","5 years","Female","4 - 6 years","Ashbourne","Derbyshire","East Midlands","Just For Dogs","","https://justfordogsrescue.co.uk/dog/amber/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:22.534Z","Amber
Age
5
Breed
Mixed
Gender
Female
Okay with
✅ Dogs — Tolerant
❓ Cats — Not tested
✅ Children - Tolerant (16+)
Arrival Date
February 2025
Amber is the proud mum to our sweet rescue, Coco. They came to Just for Dogs together, and they’ve been side by side ever since! We’d love to see them rehomed as a pair, but they can be adopted separately within 30 miles of the rescue if needed.
 
Amber is the definition of sweetness—she’s friendly, affectionate, and incredibly loyal. Though she may be a bit reserved at first, once she gets to know you, she will quickly show you just how loving and devoted she can be. She has a calm and gentle nature that makes her an ideal companion for those looking for a laid-back but loving dog.
 
As a larger breed, Amber benefits from having room to stretch her legs and enjoy regular walks and exercise. Her ideal home would be one where she can get the physical and emotional stimulation she needs, while also being given plenty of time for relaxation and comfort. Due to her size, Amber is suited to an adult-only home or with older teens (16+) who can respect her space and manage interactions correctly; providing her with a calm atmosphere with patience, kindness and understanding. 
GET IN TOUCH"
"cmfr8ioj50015pk6u5kh88q2q","18e99975","Amaya","Unknown","1 years","Unknown","1 - 3 years","Wincanton","Somerset","South West","Somerset & Dorset Animal Rescue","https://res.cloudinary.com/petdatabase/image/upload/c_fill,h_512,w_512/89711039342c445d9f5648e6d880b7cf","https://www.petdatabase.com/organisation/somerset_dorset_animal_rescue/pet/D3DD97739A8045F3A69F5B5C15FE3FD0","2025-07-20T23:00:00.000Z","2025-09-19T19:39:19.046Z","About
Neutered/spayed
Not provided
Trained
Not provided
Vaccination status
Not provided
Colours/markings
Not provided
Existing conditions
Not provided
Pet Story

Amaya 🩷
Amaya is 1 and a half years old.
Amaya is a large staff cross.
For more information please give us a message 💌"
"cmfr8in2v0014pk6uh3zsxog0","2ba2da7d","Ali The Mali","Unknown","Unknown","Unknown","Unknown","Rugby","Warwickshire","West Midlands","Paw Prints Dog Rescue","https://pawprintsdogrescue.org/wp-content/uploads/2025/02/IMG_1034-400x250.jpeg","https://pawprintsdogrescue.org/dog/ali-the-mali/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:17.304Z",""
"cmfr8ilf50013pk6u6iz72149","4b5b4186","Alfie","Shih Tzu","12 years","Male","Senior","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Alfie-1.jpg","https://alldogsmatter.co.uk/dogs/alfie-4/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:13.010Z","Breed: Shih Tzu

Age: 12 years old

Gender: Male

Location: Waltham Abbey

Can Alfie live with cats? No cats please

Can Alfie live with dogs? Could potentially live with a calm female, pending introductions

Can Alfie live with children? Could potentially live with children 12+

More about Alfie: 

Little Alfie came into us after sadly being abandoned. He’s a very sweet little boy who enjoys being around people. He has been a good boy with other dogs when out and enjoys his walks. He would like a home with a private garden and with owners that are around for a large portion of the day to help him settle in. We’re sure he’ll make a lovely addition to his new home.

If you would like to adopt Alfie please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8ik080012pk6ufcxshk2v","65f17db2","Albus","Unknown","Unknown","Unknown","Unknown","Rugby","Warwickshire","West Midlands","Paw Prints Dog Rescue","https://pawprintsdogrescue.org/wp-content/uploads/2023/10/Reserved-Albums-adopted-400x250.png","https://pawprintsdogrescue.org/dog/albus/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:11.562Z",""
"cmfr8ii9e0011pk6um3yr435x","655d760c","Alba","Unknown","2 years","Female","1 - 3 years","Leighton Buzzard","Bedfordshire","East of England","Rocky Road Rescue","https://static.wixstatic.com/media/dcfba8_e04e5f795a944ebc95f5535e1959b7ab~mv2.jpeg/v1/fill/w_403,h_411,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_2698.jpeg","https://www.rockyroadrescue.co.uk/adopt","2025-07-20T23:00:00.000Z","2025-09-19T19:39:09.579Z",""
"cmfr8igck0010pk6u2a2vlnzv","6bbd0303","Akira","Unknown","Unknown","Unknown","Unknown","Rugby","Warwickshire","West Midlands","Paw Prints Dog Rescue","https://pawprintsdogrescue.org/wp-content/uploads/2025/03/IMG_0416-400x250.jpeg","https://pawprintsdogrescue.org/dog/akira/","2025-07-20T23:00:00.000Z","2025-09-19T19:39:07.590Z",""
"cmfr8iemo000zpk6ugwxtwmax","32e96e6e","Zippy And Zoom","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/f4f47a57-83c8-408a-986f-87ea70da9bf7/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-zippy-and-zoom","2025-07-20T23:00:00.000Z","2025-09-19T19:39:05.637Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8idbt000ypk6uf88zvrxc","56dc0746","Willow","Border Collie","1 years","Female","1 - 3 years","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/280dd656-1b84-434d-a50d-2ff89980bed7/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-willow","2025-07-20T23:00:00.000Z","2025-09-19T19:39:02.872Z","Meet Willow - The energetic and very clever collie!

My details

Border Collie 

Female

  1 Year Old

The perfect home

Willow is a beautiful 19 month old Border Collie who is a sweet but sensitive girl. She is looking for an experienced adult only home who have previously owned high energy/ herding breeds. 

Typical of her breed, she thrives on mental and physical stimulation and is on the look out for an active home where she can channel her energy - agility, hoopers or scent work would be perfect outlets for her.

She is house trained and happy to be left alone for short periods. She travels well in the car and would enjoy going on new adventures! Willow could potentially live with another dog dependant on a successful introduction at the Centre and would be better suited to a quiet home that there is low traffic. 

Willow will need to meet her potential adopters several times to build a trusting bond before heading off to her new home. If you're ready for a clever companion and a rewarding project, Willow could be your perfect match.

Apply to adopt

Share this page
Email

Facebook

Twitter"
"cmfr8ibmo000xpk6uy3jxo4cz","3cab978a","Tommy","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/fb04ee0b-da2b-4ddb-8c28-fb6cfe4c11ce/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-tommy","2025-07-20T23:00:00.000Z","2025-09-19T19:39:00.517Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8i9q4000wpk6u6204s6ag","f89856c","Stan","Crossbreed","2 years","Male","1 - 3 years","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/d388a74d-f51f-4a30-aabb-a546a39127cd/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-stan","2025-07-20T23:00:00.000Z","2025-09-19T19:38:58.472Z","Stan is a fun-loving chap with a sensitive side. This handsome boy is currently looking for a new home with adopters who have the time and patience to help him thrive and develop into a well-rounded dog.

My details

Pocket Bully

  Male

  2 Years Old

The perfect home

Stan is looking for an adult only home, with someone who can gradually build up the time he is left home alone, as he can find being by himself worrying.


Since being with us, he has shown that he adores being around his handlers. Whenever he hears them coming, he gets very excited and can’t always contain himself when greeting them! When excited, he will jump up and can mouth at hands and arms, but he is learning more appropriate ways of expressing himself!


Stan will need adopters who can help show him that vet trips aren’t too scary. Our staff are currently helping him see the vet room as a positive place, and with continued work in his new home, we can help him to feel more comfortable.


We have introduced Stan to other dogs during his time with us. On approach, he can be unsure, but once he’s had an initial sniff, he soon settles. He prefers the company of calmer dogs, Stan isn't ready to live with another dog at this stage but would do well with walking buddies out and about.

Stan loves playtime! His favourite game is tug of war If you’re after a clever, goofy boy, then Stan’s your man!

Apply to adopt

Share this page
Email

Facebook

Twitter"
"cmfr8i7wq000vpk6u9iwlhlh0","2d50c6e","Snowy","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/b2b04e71-c89a-4d29-9688-31b161276d0f/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-snowy","2025-07-20T23:00:00.000Z","2025-09-19T19:38:55.917Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8i6ep000upk6u78mya6i6","676cbb4d","Skippy","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/573383a1-69e7-4075-b68d-7a9e05b5ae08/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-skippy","2025-07-20T23:00:00.000Z","2025-09-19T19:38:53.881Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8i4cq000tpk6uky5l3917","4174f3c7","Simba And Kiara","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/58009966-d93e-4f17-a0ac-c0cea332e318/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-simba-and-kiara","2025-07-20T23:00:00.000Z","2025-09-19T19:38:51.948Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8i2gl000spk6u85kho8ro","222c7816","Shadow","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/08be1623-9832-4c59-b101-c87e20a27d53/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-shadow","2025-07-20T23:00:00.000Z","2025-09-19T19:38:49.133Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
"cmfr8i0uy000rpk6u8qj7oaey","2170782e","Shade","Unknown","Unknown","Unknown","Unknown","Pontyclun","Rhondda Cynon Taf","Wales","Hope Rescue","https://www.hoperescue.org.uk/images/902e2e35-0aaa-4318-aece-4236010a194b/cropped?width=600&height=338","https://www.hoperescue.org.uk/adopt-shade","2025-07-20T23:00:00.000Z","2025-09-19T19:38:46.898Z","Sorry, we cannot find the page you are looking for
 

Please try using the menus or search tool at the top of the page or any of the handy shortcuts we have in our footer at the bottom of the page."
